PERMNO,date,PRC
83443,20120201,78.66000
83443,20120202,78.73000
83443,20120203,80.00000
83443,20120206,79.85000
83443,20120207,79.88000
83443,20120208,79.66000
83443,20120209,79.20000
83443,20120210,78.79000
83443,20120213,79.44000
83443,20120214,78.92000
83443,20120215,78.07000
83443,20120216,78.91000
83443,20120217,79.42000
83443,20120221,79.63000
83443,20120222,78.93000
83443,20120223,79.37000
83443,20120224,80.04000
83443,20120227,80.25000
83443,20120228,79.44000
83443,20120229,78.45000
83443,20120301,78.78000
83443,20120302,78.29000
83443,20120305,79.17000
83443,20120306,78.47000
83443,20120307,78.82000
83443,20120308,78.87000
83443,20120309,79.41000
83443,20120312,79.54000
83443,20120313,80.76000
83443,20120314,80.71000
83443,20120315,81.34000
83443,20120316,81.07000
83443,20120319,81.48000
83443,20120320,81.45000
83443,20120321,81.21000
83443,20120322,80.93000
83443,20120323,81.38000
83443,20120326,82.34000
83443,20120327,81.76000
83443,20120328,81.78000
83443,20120329,81.35000
83443,20120330,81.15000
83443,20120402,81.84000
83443,20120403,81.54000
83443,20120404,81.05000
83443,20120405,80.91000
83443,20120409,79.76000
83443,20120410,78.70000
83443,20120411,79.05000
83443,20120412,80.06000
83443,20120413,78.82000
83443,20120416,79.67000
83443,20120417,80.76000
83443,20120418,79.74000
83443,20120419,79.28000
83443,20120420,78.90000
83443,20120423,78.80000
83443,20120424,79.79000
83443,20120425,79.94000
83443,20120426,80.40000
83443,20120427,80.56000
83443,20120430,80.45000
83443,20120501,81.46000
83443,20120502,81.13000
83443,20120503,81.26000
83443,20120504,80.94000
83443,20120507,82.47000
83443,20120508,82.22000
83443,20120509,81.43000
83443,20120510,81.78000
83443,20120511,81.60000
83443,20120514,80.53000
83443,20120515,80.21000
83443,20120516,80.59000
83443,20120517,79.87000
83443,20120518,78.91000
83443,20120521,79.80000
83443,20120522,79.65000
83443,20120523,79.75000
83443,20120524,79.80000
83443,20120525,79.25000
83443,20120529,79.82000
83443,20120530,78.83000
83443,20120531,79.36000
83443,20120601,79.02000
83443,20120604,79.04000
83443,20120605,79.12000
83443,20120606,80.68000
83443,20120607,80.66000
83443,20120608,81.36000
83443,20120611,80.28000
83443,20120612,81.26000
83443,20120613,80.59000
83443,20120614,81.72000
83443,20120615,82.57000
83443,20120618,82.15000
83443,20120619,82.98000
83443,20120620,82.46000
83443,20120621,81.19000
83443,20120622,81.87000
83443,20120625,80.47000
83443,20120626,81.33000
83443,20120627,81.98000
83443,20120628,82.34000
83443,20120629,83.33000
83443,20120702,83.65000
83443,20120703,83.78000
83443,20120705,83.22000
83443,20120706,82.54000
83443,20120709,83.39000
83443,20120710,83.05000
83443,20120711,84.09000
83443,20120712,83.54000
83443,20120713,84.48000
83443,20120716,83.98000
83443,20120717,85.19000
83443,20120718,84.98000
83443,20120719,84.63000
83443,20120720,83.83000
83443,20120723,83.59000
83443,20120724,83.70000
83443,20120725,84.04000
83443,20120726,84.67000
83443,20120727,85.20000
83443,20120730,85.23000
83443,20120731,84.84000
83443,20120801,84.62000
83443,20120802,84.08000
83443,20120803,85.58000
83443,20120806,85.15000
83443,20120807,84.67000
83443,20120808,84.65000
83443,20120809,84.54000
83443,20120810,84.77000
83443,20120813,84.99000
83443,20120814,84.94000
83443,20120815,84.71000
83443,20120816,85.22000
83443,20120817,85.87000
83443,20120820,85.75000
83443,20120821,85.22000
83443,20120822,85.69000
83443,20120823,85.15000
83443,20120824,85.39000
83443,20120827,85.41000
83443,20120828,84.92000
83443,20120829,84.55000
83443,20120830,84.01000
83443,20120831,84.34000
83443,20120904,84.25000
83443,20120905,85.19000
83443,20120906,86.47000
83443,20120907,86.64000
83443,20120910,86.61000
83443,20120911,86.76000
83443,20120912,86.73000
83443,20120913,88.56000
83443,20120914,88.70000
83443,20120917,88.52000
83443,20120918,88.61000
83443,20120919,88.95000
83443,20120920,89.33000
83443,20120921,89.54000
83443,20120924,88.66000
83443,20120925,88.12000
83443,20120926,88.33000
83443,20120927,88.26000
83443,20120928,88.20000
83443,20121001,88.66000
83443,20121002,88.83000
83443,20121003,89.49000
83443,20121004,90.36000
83443,20121005,90.42000
83443,20121008,90.17000
83443,20121009,89.26000
83443,20121010,88.73000
83443,20121011,88.71000
83443,20121012,88.25000
83443,20121015,89.11000
83443,20121016,89.93000
83443,20121017,90.49970
83443,20121018,90.62000
83443,20121019,89.26000
83443,20121022,88.51000
83443,20121023,86.95000
83443,20121024,86.94000
83443,20121025,87.15000
83443,20121026,86.66000
83443,20121031,86.35000
83443,20121101,87.68000
83443,20121102,86.93000
83443,20121105,86.86000
83443,20121106,87.29000
83443,20121107,85.45000
83443,20121108,84.58000
83443,20121109,85.18000
83443,20121112,85.27000
83443,20121113,85.87000
83443,20121114,84.88000
83443,20121115,85.30000
83443,20121116,85.91000
83443,20121119,86.76000
83443,20121120,86.79000
83443,20121121,87.58000
83443,20121123,88.50000
83443,20121126,88.29000
83443,20121127,88.08000
83443,20121128,88.27000
83443,20121129,87.97000
83443,20121130,88.08000
83443,20121203,87.75000
83443,20121204,87.27000
83443,20121205,87.62000
83443,20121206,87.49000
83443,20121207,87.33000
83443,20121210,87.10000
83443,20121211,87.27000
83443,20121212,89.32000
83443,20121213,89.44000
83443,20121214,89.15000
83443,20121217,89.98000
83443,20121218,90.37000
83443,20121219,90.10000
83443,20121220,90.69000
83443,20121221,89.83000
83443,20121224,89.83000
83443,20121226,89.26000
83443,20121227,89.22000
83443,20121228,88.55000
83443,20121231,89.70000
83443,20130102,93.20000
83443,20130103,93.62110
83443,20130104,93.85000
83443,20130107,93.45000
83443,20130108,93.81000
83443,20130109,93.32000
83443,20130110,94.65000
83443,20130111,94.39000
83443,20130114,95.36000
83443,20130115,95.36000
83443,20130116,95.03000
83443,20130117,95.30000
83443,20130118,95.16000
83443,20130122,95.91000
83443,20130123,96.48000
83443,20130124,97.31000
83443,20130125,97.39000
83443,20130128,97.12000
83443,20130129,97.24000
83443,20130130,96.88000
83443,20130131,96.93000
83443,20130201,98.00000
83443,20130204,96.51000
83443,20130205,97.91000
83443,20130206,97.83000
83443,20130207,97.11000
83443,20130208,97.25000
83443,20130211,97.13000
83443,20130212,97.70000
83443,20130213,97.97000
83443,20130214,99.21000
83443,20130215,99.77000
83443,20130219,101.02000
83443,20130220,100.22000
83443,20130221,100.17000
83443,20130222,101.21000
83443,20130225,98.58000
83443,20130226,98.72000
83443,20130227,101.21000
83443,20130228,102.16000
83443,20130301,102.05000
83443,20130304,101.95000
83443,20130305,102.66000
83443,20130306,103.24000
83443,20130307,103.41000
83443,20130308,103.63000
83443,20130311,104.07000
83443,20130312,103.01000
83443,20130313,103.65000
83443,20130314,103.99000
83443,20130315,102.79000
83443,20130318,102.12000
83443,20130319,101.77000
83443,20130320,102.34000
83443,20130321,101.96000
83443,20130322,102.57000
83443,20130325,102.40000
83443,20130326,103.82000
83443,20130327,103.16000
83443,20130328,104.20000
83443,20130401,103.47000
83443,20130402,105.14000
83443,20130403,104.24000
83443,20130404,105.13000
83443,20130405,104.15000
83443,20130408,105.26000
83443,20130409,105.12000
83443,20130410,106.33000
83443,20130411,106.73000
83443,20130412,107.04000
83443,20130415,104.52000
83443,20130416,107.16000
83443,20130417,105.17000
83443,20130418,103.00000
83443,20130419,105.28000
83443,20130422,105.02000
83443,20130423,106.68000
83443,20130424,106.75000
83443,20130425,107.47000
83443,20130426,107.10000
83443,20130429,106.61000
83443,20130430,106.32000
83443,20130501,106.12000
83443,20130502,107.30000
83443,20130503,108.64000
83443,20130506,110.00000
83443,20130507,109.90000
83443,20130508,110.94000
83443,20130509,110.66000
83443,20130510,111.82000
83443,20130513,111.74000
83443,20130514,112.67000
83443,20130515,112.77000
83443,20130516,111.54000
83443,20130517,113.02000
83443,20130520,113.00000
83443,20130521,112.70000
83443,20130522,111.85000
83443,20130523,111.29000
83443,20130524,110.83000
83443,20130528,112.28000
83443,20130529,113.03000
83443,20130530,114.84000
83443,20130531,114.07000
83443,20130603,114.07000
83443,20130604,113.42000
83443,20130605,111.51000
83443,20130606,113.10000
83443,20130607,115.31000
83443,20130610,115.15000
83443,20130611,113.51000
83443,20130612,112.95000
83443,20130613,114.99000
83443,20130614,114.16000
83443,20130617,114.92000
83443,20130618,115.17000
83443,20130619,113.84000
83443,20130620,111.41000
83443,20130621,112.38000
83443,20130624,110.71000
83443,20130625,112.07000
83443,20130626,112.91000
83443,20130627,113.00000
83443,20130628,111.92000
83443,20130701,113.04000
83443,20130702,112.52000
83443,20130703,112.63000
83443,20130705,114.96000
83443,20130708,115.01000
83443,20130709,115.80000
83443,20130710,114.88000
83443,20130711,116.98000
83443,20130712,117.12000
83443,20130715,117.21000
83443,20130716,117.20000
83443,20130717,117.63000
83443,20130718,118.56000
83443,20130719,118.90000
83443,20130722,118.94000
83443,20130723,118.21000
83443,20130724,116.46000
83443,20130725,117.07000
83443,20130726,117.34000
83443,20130729,116.42000
83443,20130730,115.79000
83443,20130731,115.87000
83443,20130801,117.28000
83443,20130802,117.82000
83443,20130805,118.23000
83443,20130806,117.91000
83443,20130807,116.80000
83443,20130808,117.64000
83443,20130809,116.71000
83443,20130812,117.13000
83443,20130813,117.28000
83443,20130814,116.57000
83443,20130815,114.80000
83443,20130816,115.24000
83443,20130819,114.30000
83443,20130820,115.01000
83443,20130821,113.98000
83443,20130822,114.75000
83443,20130823,114.27000
83443,20130826,113.85000
83443,20130827,111.54000
83443,20130828,112.20000
83443,20130829,111.99000
83443,20130830,111.22000
83443,20130903,112.08000
83443,20130904,112.08000
83443,20130905,112.27000
83443,20130906,111.86000
83443,20130909,112.67000
83443,20130910,113.59000
83443,20130911,114.28000
83443,20130912,113.38000
83443,20130913,113.54000
83443,20130916,114.84000
83443,20130917,115.39000
83443,20130918,116.70000
83443,20130919,117.17000
83443,20130920,117.90000
83443,20130923,115.64000
83443,20130924,115.05000
83443,20130925,115.51000
83443,20130926,115.79000
83443,20130927,114.85000
83443,20130930,113.51000
83443,20131001,114.14000
83443,20131002,114.41000
83443,20131003,113.37000
83443,20131004,113.75000
83443,20131007,112.86000
83443,20131008,111.37000
83443,20131009,111.77000
83443,20131010,114.84000
83443,20131011,115.81000
83443,20131014,116.00000
83443,20131015,114.63000
83443,20131016,116.69000
83443,20131017,116.92000
83443,20131018,116.97000
83443,20131021,116.89000
83443,20131022,117.49000
83443,20131023,116.41000
83443,20131024,116.84000
83443,20131025,117.03000
83443,20131028,116.94000
83443,20131029,117.41000
83443,20131030,116.34000
83443,20131031,115.09000
83443,20131101,115.27000
83443,20131104,114.87000
83443,20131105,114.36000
83443,20131106,114.91000
83443,20131107,113.83000
83443,20131108,115.88000
83443,20131111,115.65000
83443,20131112,114.21000
83443,20131113,114.81000
83443,20131114,115.69000
83443,20131115,116.30000
83443,20131118,115.90000
83443,20131119,115.84000
83443,20131120,114.90000
83443,20131121,116.42000
83443,20131122,116.96000
83443,20131125,115.63000
83443,20131126,116.58000
83443,20131127,116.58000
83443,20131129,116.53000
83443,20131202,115.33000
83443,20131203,114.79000
83443,20131204,115.30000
83443,20131205,114.96000
83443,20131206,116.66000
83443,20131209,117.14000
83443,20131210,115.61000
83443,20131211,114.51000
83443,20131212,114.38000
83443,20131213,114.06000
83443,20131216,113.96000
83443,20131217,113.63000
83443,20131218,116.14000
83443,20131219,116.36000
83443,20131220,115.60000
83443,20131223,117.04000
83443,20131224,117.43000
83443,20131226,117.99000
83443,20131227,118.00000
83443,20131230,118.04000
83443,20131231,118.56000
83443,20140102,117.50000
83443,20140103,117.57000
83443,20140106,116.28000
83443,20140107,116.19000
83443,20140108,115.34000
83443,20140109,115.32000
83443,20140110,114.97000
83443,20140113,114.01000
83443,20140114,114.96000
83443,20140115,115.85000
83443,20140116,115.24000
83443,20140117,115.07000
83443,20140121,115.15000
83443,20140122,115.26000
83443,20140123,113.50000
83443,20140124,111.81000
83443,20140127,111.50000
83443,20140128,112.01000
83443,20140129,111.28000
83443,20140130,113.00000
83443,20140131,111.60000
83443,20140203,108.99000
83443,20140204,109.13000
83443,20140205,108.78000
83443,20140206,110.16000
83443,20140207,112.61000
83443,20140210,112.61000
83443,20140211,113.61000
83443,20140212,113.30000
83443,20140213,114.70000
83443,20140214,114.95000
83443,20140218,114.73000
83443,20140219,113.36000
83443,20140220,113.10000
83443,20140221,113.18000
83443,20140224,113.20000
83443,20140225,113.94000
83443,20140226,113.70000
83443,20140227,114.58000
83443,20140228,115.78000
83443,20140303,116.06000
83443,20140304,118.57000
83443,20140305,118.98000
83443,20140306,121.20000
83443,20140307,122.67000
83443,20140310,124.10000
83443,20140311,124.69000
83443,20140312,125.17000
83443,20140313,123.61000
83443,20140314,122.51000
83443,20140317,123.36000
83443,20140318,123.28000
83443,20140319,122.62000
83443,20140320,124.44000
83443,20140321,125.20000
83443,20140324,124.32000
83443,20140325,124.47000
83443,20140326,123.01000
83443,20140327,123.47000
83443,20140328,123.53000
83443,20140331,124.97000
83443,20140401,124.88000
83443,20140402,124.47000
83443,20140403,124.31000
83443,20140404,123.90000
83443,20140407,123.12000
83443,20140408,123.13000
83443,20140409,124.01000
83443,20140410,122.27000
83443,20140411,121.70000
83443,20140414,122.29000
83443,20140415,123.77000
83443,20140416,126.00000
83443,20140417,127.18000
83443,20140421,126.50000
83443,20140422,127.15000
83443,20140423,127.20000
83443,20140424,126.95000
83443,20140425,127.26000
83443,20140428,127.70000
83443,20140429,128.49001
83443,20140430,128.85001
83443,20140501,129.06000
83443,20140502,128.09000
83443,20140505,126.61000
83443,20140506,124.67000
83443,20140507,127.45000
83443,20140508,126.67000
83443,20140509,127.34000
83443,20140512,127.29000
83443,20140513,127.89000
83443,20140514,127.53000
83443,20140515,126.36000
83443,20140516,126.86000
83443,20140519,127.13000
83443,20140520,126.06000
83443,20140521,126.66000
83443,20140522,126.98000
83443,20140523,126.80000
83443,20140527,127.52000
83443,20140528,127.46000
83443,20140529,128.11000
83443,20140530,128.34000
83443,20140602,127.88000
83443,20140603,126.93000
83443,20140604,127.23000
83443,20140605,128.20000
83443,20140606,128.64999
83443,20140609,127.99000
83443,20140610,128.25000
83443,20140611,128.22000
83443,20140612,127.28000
83443,20140613,126.54000
83443,20140616,126.15000
83443,20140617,126.03000
83443,20140618,127.17000
83443,20140619,127.25000
83443,20140620,126.74000
83443,20140623,126.67000
83443,20140624,126.78000
83443,20140625,127.13000
83443,20140626,127.10000
83443,20140627,127.32000
83443,20140630,126.56000
83443,20140701,127.24000
83443,20140702,127.73000
83443,20140703,129.30000
83443,20140707,128.70000
83443,20140708,128.22000
83443,20140709,128.75000
83443,20140710,128.45000
83443,20140711,128.63000
83443,20140714,128.98000
83443,20140715,128.49001
83443,20140716,128.11000
83443,20140717,126.52000
83443,20140718,128.28000
83443,20140721,128.58000
83443,20140722,128.42000
83443,20140723,128.13000
83443,20140724,128.35001
83443,20140725,127.55000
83443,20140728,128.37000
83443,20140729,127.36000
83443,20140730,127.74000
83443,20140731,125.43000
83443,20140801,125.83000
83443,20140804,129.72000
83443,20140805,127.99000
83443,20140806,129.11000
83443,20140807,128.95000
83443,20140808,130.89999
83443,20140811,131.95000
83443,20140812,133.06000
83443,20140813,133.08000
83443,20140814,135.30000
83443,20140815,134.34000
83443,20140818,135.03000
83443,20140819,134.89999
83443,20140820,134.91000
83443,20140821,136.81000
83443,20140822,135.75000
83443,20140825,136.23000
83443,20140826,136.25000
83443,20140827,136.52000
83443,20140828,136.11000
83443,20140829,137.25000
83443,20140902,137.96001
83443,20140903,137.73000
83443,20140904,137.95000
83443,20140905,138.07001
83443,20140908,138.28000
83443,20140909,136.89000
83443,20140910,137.72000
83443,20140911,137.92000
83443,20140912,137.09000
83443,20140915,138.03999
83443,20140916,138.69000
83443,20140917,139.61000
83443,20140918,141.28000
83443,20140919,140.56000
83443,20140922,139.25999
83443,20140923,138.78000
83443,20140924,139.95000
83443,20140925,137.09000
83443,20140926,138.67999
83443,20140929,138.33000
83443,20140930,138.14000
83443,20141001,136.62000
83443,20141002,137.64000
83443,20141003,139.50000
83443,20141006,139.16000
83443,20141007,136.72000
83443,20141008,139.94000
83443,20141009,137.09000
83443,20141010,136.75999
83443,20141013,136.38000
83443,20141014,137.39000
83443,20141015,135.64000
83443,20141016,134.70000
83443,20141017,137.09000
83443,20141020,137.23000
83443,20141021,138.97000
83443,20141022,137.64999
83443,20141023,138.67999
83443,20141024,139.39999
83443,20141027,139.53000
83443,20141028,140.46001
83443,20141029,139.99001
83443,20141030,139.53999
83443,20141031,140.16000
83443,20141103,140.81000
83443,20141104,142.17999
83443,20141105,142.92000
83443,20141106,143.28999
83443,20141107,143.61000
83443,20141110,145.05000
83443,20141111,144.95000
83443,20141112,145.52000
83443,20141113,146.28999
83443,20141114,145.52000
83443,20141117,145.37000
83443,20141118,145.81000
83443,20141119,145.64999
83443,20141120,145.72000
83443,20141121,146.70000
83443,20141124,147.27000
83443,20141125,147.81000
83443,20141126,148.19000
83443,20141128,148.69000
83443,20141201,148.52000
83443,20141202,149.87000
83443,20141203,149.73000
83443,20141204,150.05000
83443,20141205,150.67999
83443,20141208,151.94000
83443,20141209,150.46001
83443,20141210,149.08000
83443,20141211,150.13000
83443,20141212,146.46001
83443,20141215,146.12000
83443,20141216,145.28000
83443,20141217,148.45000
83443,20141218,152.67000
83443,20141219,151.56000
83443,20141222,151.89999
83443,20141223,151.75000
83443,20141224,151.53999
83443,20141226,151.35001
83443,20141229,152.05000
83443,20141230,152.09000
83443,20141231,150.14999
83443,20150102,149.17000
83443,20150105,147.00000
83443,20150106,146.84000
83443,20150107,148.88000
83443,20150108,151.37000
83443,20150109,149.47000
83443,20150112,148.28000
83443,20150113,148.63000
83443,20150114,147.82001
83443,20150115,147.58000
83443,20150116,149.21001
83443,20150120,148.63000
83443,20150121,147.17999
83443,20150122,150.14999
83443,20150123,149.12000
83443,20150126,149.70000
83443,20150127,147.64999
83443,20150128,144.78000
83443,20150129,146.28999
83443,20150130,143.91000
83443,20150202,146.73000
83443,20150203,148.28999
83443,20150204,147.53000
83443,20150205,149.67000
83443,20150206,150.17999
83443,20150209,149.13000
83443,20150210,149.92000
83443,20150211,149.67999
83443,20150212,149.78999
83443,20150213,148.34000
83443,20150217,149.17000
83443,20150218,148.67000
83443,20150219,147.48000
83443,20150220,148.72000
83443,20150223,147.37000
83443,20150224,148.95000
83443,20150225,148.78000
83443,20150226,148.34000
83443,20150227,147.41000
83443,20150302,147.08000
83443,20150303,145.92999
83443,20150304,144.92000
83443,20150305,146.06000
83443,20150306,145.28000
83443,20150309,146.13000
83443,20150310,143.19000
83443,20150311,143.44000
83443,20150312,145.67000
83443,20150313,143.97000
83443,20150316,145.98000
83443,20150317,144.75000
83443,20150318,146.00000
83443,20150319,144.88000
83443,20150320,145.53000
83443,20150323,145.56000
83443,20150324,144.28999
83443,20150325,143.56000
83443,20150326,143.03000
83443,20150327,143.89000
83443,20150330,145.98000
83443,20150331,144.32001
83443,20150401,143.45000
83443,20150402,143.56000
83443,20150406,143.75999
83443,20150407,143.06000
83443,20150408,143.28000
83443,20150409,143.64999
83443,20150410,143.50000
83443,20150413,143.46001
83443,20150414,142.75000
83443,20150415,142.71001
83443,20150416,142.10001
83443,20150417,140.70000
83443,20150420,142.09000
83443,20150421,141.14000
83443,20150422,141.99001
83443,20150423,142.42999
83443,20150424,142.09000
83443,20150427,141.09000
83443,20150428,142.52000
83443,20150429,142.41000
83443,20150430,141.21001
83443,20150501,143.36000
83443,20150504,146.14999
83443,20150505,144.56000
83443,20150506,143.78000
83443,20150507,145.31000
83443,20150508,148.31000
83443,20150511,146.17000
83443,20150512,144.78999
83443,20150513,144.25999
83443,20150514,145.78000
83443,20150515,145.25999
83443,20150518,145.83000
83443,20150519,146.53999
83443,20150520,145.94000
83443,20150521,145.27000
83443,20150522,144.60001
83443,20150526,143.63000
83443,20150527,144.75000
83443,20150528,144.74001
83443,20150529,143.00000
83443,20150601,143.35001
83443,20150602,143.03000
83443,20150603,143.19000
83443,20150604,141.37000
83443,20150605,140.75999
83443,20150608,139.52000
83443,20150609,139.63000
83443,20150610,140.86000
83443,20150611,141.36000
83443,20150612,140.28999
83443,20150615,139.39999
83443,20150616,139.71001
83443,20150617,139.97000
83443,20150618,142.67000
83443,20150619,140.96001
83443,20150622,141.53000
83443,20150623,141.33000
83443,20150624,140.09000
83443,20150625,139.45000
83443,20150626,139.78000
83443,20150629,136.50999
83443,20150630,136.11000
83443,20150701,137.52000
83443,20150702,137.39000
83443,20150706,136.89000
83443,20150707,138.44000
83443,20150708,136.89999
83443,20150709,138.25000
83443,20150710,139.73000
83443,20150713,141.39000
83443,20150714,141.12000
83443,20150715,142.61000
83443,20150716,143.92000
83443,20150717,143.88000
83443,20150720,144.50999
83443,20150721,143.60001
83443,20150722,143.52000
83443,20150723,142.17999
83443,20150724,141.25000
83443,20150727,140.72000
83443,20150728,143.22000
83443,20150729,142.92000
83443,20150730,142.85001
83443,20150731,142.74001
83443,20150803,142.33000
83443,20150804,142.67999
83443,20150805,143.50000
83443,20150806,143.35001
83443,20150807,143.55000
83443,20150810,143.42000
83443,20150811,142.80000
83443,20150812,141.60001
83443,20150813,141.95000
83443,20150814,142.57001
83443,20150817,142.32001
83443,20150818,141.36000
83443,20150819,140.47000
83443,20150820,138.39000
83443,20150821,134.22000
83443,20150824,129.57001
83443,20150825,127.74000
83443,20150826,132.61000
83443,20150827,136.23000
83443,20150828,135.74001
83443,20150831,134.03999
83443,20150901,130.41000
83443,20150902,132.22000
83443,20150903,132.14999
83443,20150904,129.64000
83443,20150908,132.89999
83443,20150909,130.59000
83443,20150910,130.66000
83443,20150911,131.37000
83443,20150914,130.89999
83443,20150915,132.25999
83443,20150916,132.58000
83443,20150917,131.47000
83443,20150918,129.10001
83443,20150921,130.98000
83443,20150922,129.30000
83443,20150923,129.16000
83443,20150924,128.83000
83443,20150925,129.64000
83443,20150928,128.62000
83443,20150929,128.81000
83443,20150930,130.39999
83443,20151001,129.88000
83443,20151002,129.83000
83443,20151005,132.38000
83443,20151006,131.19000
83443,20151007,132.67999
83443,20151008,133.75000
83443,20151009,133.03000
83443,20151012,133.39999
83443,20151013,132.19000
83443,20151014,131.17999
83443,20151015,133.80000
83443,20151016,133.81000
83443,20151019,133.62000
83443,20151020,134.16000
83443,20151021,133.22000
83443,20151022,137.28999
83443,20151023,137.78000
83443,20151026,137.00000
83443,20151027,135.63000
83443,20151028,138.16000
83443,20151029,137.89000
83443,20151030,136.02000
83443,20151102,138.39999
83443,20151103,137.94000
83443,20151104,137.42999
83443,20151105,136.57001
83443,20151106,136.33000
83443,20151109,134.00000
83443,20151110,134.73000
83443,20151111,134.96001
83443,20151112,132.78000
83443,20151113,131.96001
83443,20151116,133.30000
83443,20151117,133.09000
83443,20151118,136.22000
83443,20151119,136.63000
83443,20151120,136.63000
83443,20151123,135.99001
83443,20151124,135.53999
83443,20151125,135.13000
83443,20151127,134.63000
83443,20151130,134.09000
83443,20151201,136.42999
83443,20151202,135.27000
83443,20151203,132.66000
83443,20151204,136.48000
83443,20151207,135.60001
83443,20151208,133.36000
83443,20151209,131.71001
83443,20151210,131.71001
83443,20151211,130.31000
83443,20151214,132.02000
83443,20151215,134.88000
83443,20151216,135.88000
83443,20151217,133.97000
83443,20151218,129.53000
83443,20151221,131.19000
83443,20151222,133.14000
83443,20151223,134.14999
83443,20151224,133.89000
83443,20151228,133.12000
83443,20151229,134.14000
83443,20151230,133.25999
83443,20151231,132.03999
83443,20160104,130.75000
83443,20160105,131.25000
83443,20160106,131.33000
83443,20160107,129.48000
83443,20160108,128.33000
83443,20160111,128.36000
83443,20160112,128.80000
83443,20160113,126.25000
83443,20160114,128.07001
83443,20160115,126.14000
83443,20160119,127.76000
83443,20160120,124.83000
83443,20160121,125.62000
83443,20160122,127.04000
83443,20160125,124.13000
83443,20160126,125.89000
83443,20160127,125.19000
83443,20160128,126.01000
83443,20160129,129.77000
83443,20160201,128.66000
83443,20160202,125.70000
83443,20160203,126.24000
83443,20160204,127.44000
83443,20160205,126.56000
83443,20160208,126.78000
83443,20160209,127.72000
83443,20160210,126.58000
83443,20160211,125.09000
83443,20160212,128.07001
83443,20160216,128.56000
83443,20160217,130.25999
83443,20160218,130.86000
83443,20160219,131.05000
83443,20160222,131.99001
83443,20160223,130.74001
83443,20160224,131.03000
83443,20160225,132.31000
83443,20160226,131.92000
83443,20160229,134.17000
83443,20160301,136.94000
83443,20160302,136.73000
83443,20160303,136.84000
83443,20160304,137.97000
83443,20160307,138.72000
83443,20160308,137.80000
83443,20160309,139.13000
83443,20160310,138.62000
83443,20160311,140.64999
83443,20160314,139.72000
83443,20160315,140.39999
83443,20160316,139.83000
83443,20160317,142.39999
83443,20160318,142.16000
83443,20160321,142.13000
83443,20160322,142.17999
83443,20160323,140.96001
83443,20160324,140.11000
83443,20160328,141.28999
83443,20160329,141.89999
83443,20160330,142.46001
83443,20160331,141.88000
83443,20160401,143.78999
83443,20160404,143.22000
83443,20160405,141.20000
83443,20160406,141.70000
83443,20160407,140.81000
83443,20160408,141.06000
83443,20160411,140.99001
83443,20160412,142.39999
83443,20160413,144.03999
83443,20160414,143.72000
83443,20160415,143.45000
83443,20160418,144.38000
83443,20160419,145.95000
83443,20160420,146.09000
83443,20160421,144.86000
83443,20160422,146.11000
83443,20160425,146.17999
83443,20160426,147.02000
83443,20160427,147.60001
83443,20160428,146.07001
83443,20160429,145.48000
83443,20160502,146.89000
83443,20160503,144.83000
83443,20160504,144.24001
83443,20160505,143.88000
83443,20160506,144.62000
83443,20160509,142.91000
83443,20160510,144.78000
83443,20160511,142.87000
83443,20160512,143.31000
83443,20160513,141.39999
83443,20160516,141.85001
83443,20160517,140.34000
83443,20160518,141.47000
83443,20160519,140.78999
83443,20160520,141.83000
83443,20160523,141.48000
83443,20160524,143.71001
83443,20160525,144.08000
83443,20160526,143.05000
83443,20160527,143.35001
83443,20160531,140.53999
83443,20160601,141.99001
83443,20160602,142.11000
83443,20160603,141.14000
83443,20160606,141.82001
83443,20160607,141.41000
83443,20160608,142.53000
83443,20160609,142.23000
83443,20160610,141.75999
83443,20160613,140.94000
83443,20160614,141.30000
83443,20160615,140.45000
83443,20160616,141.99001
83443,20160617,140.73000
83443,20160620,141.67000
83443,20160621,143.53000
83443,20160622,143.94000
83443,20160623,145.98000
83443,20160624,139.71001
83443,20160627,138.50000
83443,20160628,140.28000
83443,20160629,142.12000
83443,20160630,144.78999
83443,20160701,143.96001
83443,20160705,142.23000
83443,20160706,142.50999
83443,20160707,141.91000
83443,20160708,143.64999
83443,20160711,143.92999
83443,20160712,144.67000
83443,20160713,145.92999
83443,20160714,145.73000
83443,20160715,145.97000
83443,20160718,146.57001
83443,20160719,146.92000
83443,20160720,146.17000
83443,20160721,144.35001
83443,20160722,144.60001
83443,20160725,144.14000
83443,20160726,144.34000
83443,20160727,144.19000
83443,20160728,144.42000
83443,20160729,144.27000
83443,20160801,143.92999
83443,20160802,143.31000
83443,20160803,143.63000
83443,20160804,143.12000
83443,20160805,145.64999
83443,20160808,145.56000
83443,20160809,147.22000
83443,20160810,146.69000
83443,20160811,147.74001
83443,20160812,147.72000
83443,20160815,147.78000
83443,20160816,147.24001
83443,20160817,149.08000
83443,20160818,148.81000
83443,20160819,148.75000
83443,20160822,148.45000
83443,20160823,148.77000
83443,20160824,148.41000
83443,20160825,148.64000
83443,20160826,147.91000
83443,20160829,149.30000
83443,20160830,150.23000
83443,20160831,150.49001
83443,20160901,150.35001
83443,20160902,150.72000
83443,20160906,150.42999
83443,20160907,149.58000
83443,20160908,149.78000
83443,20160909,146.62000
83443,20160912,148.97000
83443,20160913,146.23000
83443,20160914,145.78000
83443,20160915,146.66000
83443,20160916,145.00999
